region_name,location_name,common_name,latin_name,shark_id,max_sph,ave_sph,ratio,ref in cortes?
Coral Triangle,Cook Islands,Blacktip reef shark,Carcharhinus melanopterus,114,3.126984127,3.053287982,0.976432197,
Coral Triangle,Cook Islands,Eagle Rays,Aetobatus sp.,296,0.020408163,0.020408163,1,
Coral Triangle,Cook Islands,Grey reef shark,Carcharhinus amblyrhynchos,257,2.80952381,0.954192586,0.33962787,
Coral Triangle,Cook Islands,Ocellated eagle ray,Aetobatus ocellatus,196,0.436363636,0.166229522,0.380942655,
Coral Triangle,Cook Islands,Reef Manta,Mobula alfredi,339,0.031746032,0.031746032,1,
Coral Triangle,Cook Islands,Scalloped hammerhead shark,Sphyrna lewini,193,0.181818182,0.181818182,1,
Coral Triangle,Cook Islands,Silvertip shark,Carcharhinus albimarginatus,184,0.031746032,0.031746032,1,
Coral Triangle,Cook Islands,Tawny nurse shark,Nebrius ferrugineus,94,0.469387755,0.290249433,0.618357488,
Coral Triangle,Cook Islands,Unknown Manta,Mobula spp.,478,0.031746032,0.026077098,0.821428571,
Coral Triangle,Cook Islands,Unknown Ray,Unknown sp.,51,0.06122449,0.06122449,1,
Coral Triangle,Cook Islands,Unknown Shark,Unknown sp.,50,0.040816327,0.036281179,0.888888889,
Coral Triangle,Cook Islands,Whitetip reef shark,Triaenodon obesus,144,0.53968254,0.263052797,0.487421359,
Coral Triangle,Indonesia,Blacktip reef shark,Carcharhinus melanopterus,114,0.592592593,0.187630957,0.316627241,
Coral Triangle,Indonesia,Bluespotted fantail ray,Taeniura lymma,255,0.583333333,0.216830779,0.371709907,
Coral Triangle,Indonesia,Bluespotted maskray,Neotrygon kuhlii,158,0.704225352,0.233372366,0.33138876,
Coral Triangle,Indonesia,Broad Cowtail ray,Pastinachus ater,246,0.023121387,0.013490973,0.583484584,
Coral Triangle,Indonesia,Brown banded catshark/grey carpetshark,Chiloscyllium punctatum,234,0.105263158,0.078055308,0.741525424,
Coral Triangle,Indonesia,Common Blacktip shark,Carcharhinus limbatus,22,0.015873016,0.015873016,1,
Coral Triangle,Indonesia,Devil ray,Mobula sp.,297,0.666666667,0.15429538,0.231443069,
Coral Triangle,Indonesia,Eagle Rays,Aetobatus sp.,296,0.113402062,0.049088358,0.432870068,
Coral Triangle,Indonesia,Jenkin's whipray,Pateobatis jenkinsii,163,0.031746032,0.021970577,0.692073171,
Coral Triangle,Indonesia,Mangrove whipray,Urogymnus granulatus,100,0.033898305,0.019000746,0.560522004,
Coral Triangle,Indonesia,Marbled ray/ blotched fantail ray,Taeniurops meyeni,207,0.033898305,0.023264345,0.686298168,
Coral Triangle,Indonesia,Ocellated eagle ray,Aetobatus ocellatus,196,0.083333333,0.040178507,0.48214208,
Coral Triangle,Indonesia,Pink whipray,Pateobatis fai,214,0.083333333,0.05018702,0.602244238,
Coral Triangle,Indonesia,Porcupine Ray,Urogymnus asperrimus,289,0.012345679,0.009693966,0.785211268,
Coral Triangle,Indonesia,Requiem Shark,Unknown sp.,292,0.02247191,0.020211442,0.899409176,
Coral Triangle,Indonesia,Reticulate whipray/ honeycomb stingray,Himantura uarnak,235,0.084507042,0.035067814,0.414969136,
Coral Triangle,Indonesia,Shark ray/ bowmouth guitarfish,Rhina ancylostoma,224,0.006711409,0.006711409,1,
Coral Triangle,Indonesia,Tawny nurse shark,Nebrius ferrugineus,94,0.005617978,0.005617978,1,
Coral Triangle,Indonesia,Unknown eagle ray,Unknown sp.,299,0.05625,0.024358125,0.433033341,
Coral Triangle,Indonesia,Unknown Ray,Unknown sp.,51,0.027777778,0.015744664,0.566807897,
Coral Triangle,Indonesia,Unknown Shark,Unknown sp.,50,0.030927835,0.015624574,0.505194569,
Coral Triangle,Indonesia,Unknown thresher shark,Alopias sp.,394,0.01754386,0.01754386,1,
Coral Triangle,Indonesia,Whiprays,Himantura sp.,295,0.005780347,0.005780347,1,
Coral Triangle,Indonesia,Whiptail Stingray,Unknown sp.,291,0.005617978,0.005617978,1,
Coral Triangle,Indonesia,Whitespotted eagle ray,Aetobatus narinari,25,0.05,0.039285714,0.785714286,
Coral Triangle,Indonesia,Whitetip reef shark,Triaenodon obesus,144,0.103092784,0.034662659,0.336227789,
Coral Triangle,Japan,Blacktip reef shark,Carcharhinus melanopterus,114,0.013888889,0.013888889,1,
Coral Triangle,Japan,Bluespotted maskray,Neotrygon kuhlii,158,0.222222222,0.157163743,0.707236842,
Coral Triangle,Japan,Eagle Rays,Aetobatus sp.,296,0.013888889,0.013523392,0.973684211,
Coral Triangle,Japan,Great hammerhead shark,Sphyrna mokarran,21,0.013888889,0.013888889,1,
Coral Triangle,Japan,Lemon shark,Negaprion acutidens,170,0.027777778,0.027777778,1,
Coral Triangle,Japan,Marbled ray/ blotched fantail ray,Taeniurops meyeni,207,0.013157895,0.013157895,1,
Coral Triangle,Japan,Tawny nurse shark,Nebrius ferrugineus,94,0.041666667,0.027412281,0.657894737,
Coral Triangle,Japan,Unknown eagle ray,Unknown sp.,299,0.013888889,0.013888889,1,
Coral Triangle,Japan,Unknown Ray,Unknown sp.,51,0.027777778,0.020467836,0.736842105,
Coral Triangle,Japan,Whitetip reef shark,Triaenodon obesus,144,0.069444444,0.047880117,0.689473684,
Coral Triangle,Malaysia,Blacktip reef shark,Carcharhinus melanopterus,114,0.346153846,0.138903711,0.401277386,
Coral Triangle,Malaysia,Bluespotted fantail ray,Taeniura lymma,255,0.302083333,0.14317941,0.473973218,
Coral Triangle,Malaysia,Bluespotted maskray,Neotrygon kuhlii,158,0.402985075,0.139441006,0.346020274,
Coral Triangle,Malaysia,Broad Cowtail ray,Pastinachus ater,246,0.021276596,0.015503749,0.728676207,
Coral Triangle,Malaysia,Common Blacktip shark,Carcharhinus limbatus,22,0.019230769,0.019230769,1,
Coral Triangle,Malaysia,Eagle Rays,Aetobatus sp.,296,0.044776119,0.032003444,0.71474359,
Coral Triangle,Malaysia,Grey reef shark,Carcharhinus amblyrhynchos,257,0.333333333,0.171821306,0.515463918,
Coral Triangle,Malaysia,Ocellated eagle ray,Aetobatus ocellatus,196,0.052083333,0.036350945,0.697938144,
Coral Triangle,Malaysia,Pink whipray,Pateobatis fai,214,0.021276596,0.021276596,1,
Coral Triangle,Malaysia,Requiem Shark,Unknown sp.,292,0.142857143,0.142857143,1,
Coral Triangle,Malaysia,Scalloped hammerhead shark,Sphyrna lewini,193,0.095238095,0.095238095,1,
Coral Triangle,Malaysia,Sicklefin Weasel shark,Hemigaleus microstoma,376,0.019230769,0.019230769,1,
Coral Triangle,Malaysia,Spottail shark,Carcharhinus sorrah,206,0.019230769,0.019230769,1,
Coral Triangle,Malaysia,Tiger shark,Galeocerdo cuvier,19,0.019230769,0.019230769,1,
Coral Triangle,Malaysia,Unknown eagle ray,Unknown sp.,299,0.019230769,0.019230769,1,
Coral Triangle,Malaysia,Unknown Guitarfish,Rhynchobatus sp.,330,0.019230769,0.019230769,1,
Coral Triangle,Malaysia,Unknown Ray,Unknown sp.,51,0.021276596,0.018477579,0.86844623,
Coral Triangle,Malaysia,Unknown Shark,Unknown sp.,50,0.076923077,0.04351845,0.565739845,
Coral Triangle,Malaysia,Whiptail Stingray,Unknown sp.,291,0.010309278,0.010309278,1,
Coral Triangle,Malaysia,White spot guitarfish (2 spp.),Rhynchobatus spp.,219,0.038461538,0.028846154,0.75,
Coral Triangle,Malaysia,Whitetip reef shark,Triaenodon obesus,144,0.714285714,0.714285714,1,
Coral Triangle,Niue,Eagle Rays,Aetobatus sp.,296,0.183673469,0.183673469,1,
Coral Triangle,Niue,Grey reef shark,Carcharhinus amblyrhynchos,257,5.285714286,2.862857143,0.541621622,
Coral Triangle,Niue,Marbled ray/ blotched fantail ray,Taeniurops meyeni,207,0.040816327,0.040816327,1,
Coral Triangle,Niue,Ocellated eagle ray,Aetobatus ocellatus,196,0.040816327,0.040816327,1,
Coral Triangle,Niue,Unknown eagle ray,Unknown sp.,299,0.040816327,0.040816327,1,
Coral Triangle,Niue,Unknown Shark,Unknown sp.,50,0.12244898,0.12244898,1,
Coral Triangle,Niue,Whitespotted eagle ray,Aetobatus narinari,25,0.020408163,0.020408163,1,
Coral Triangle,Niue,Whitetip reef shark,Triaenodon obesus,144,0.571428571,0.315714286,0.5525,
Coral Triangle,Papua New Guinea,Blacktip reef shark,Carcharhinus melanopterus,114,0.392156863,0.15583629,0.397382541,
Coral Triangle,Papua New Guinea,Bluespotted fantail ray,Taeniura lymma,255,0.085106383,0.055165729,0.648197314,
Coral Triangle,Papua New Guinea,Bluespotted maskray,Neotrygon kuhlii,158,0.211538462,0.095147913,0.449790135,
Coral Triangle,Papua New Guinea,Broad Cowtail ray,Pastinachus ater,246,0.019607843,0.019607843,1,
Coral Triangle,Papua New Guinea,Common Blacktip shark,Carcharhinus limbatus,22,0.019607843,0.019607843,1,
Coral Triangle,Papua New Guinea,Devil ray,Mobula sp.,297,0.078431373,0.057734205,0.736111111,
Coral Triangle,Papua New Guinea,Eagle Rays,Aetobatus sp.,296,0.058823529,0.039955794,0.6792485,
Coral Triangle,Papua New Guinea,Fossil Shark,Hemipristis elongata,271,0.019607843,0.019607843,1,
Coral Triangle,Papua New Guinea,Grey reef shark,Carcharhinus amblyrhynchos,257,1.254901961,0.421786573,0.336111176,
Coral Triangle,Papua New Guinea,Lemon shark,Negaprion acutidens,170,0.019607843,0.019607843,1,
Coral Triangle,Papua New Guinea,Leopard/zebra shark,Stegostoma fasciatum,202,0.019230769,0.019230769,1,
Coral Triangle,Papua New Guinea,Mangrove whipray,Urogymnus granulatus,100,0.117647059,0.069461827,0.590425532,
Coral Triangle,Papua New Guinea,Ocellated eagle ray,Aetobatus ocellatus,196,0.019607843,0.018769393,0.957239057,
Coral Triangle,Papua New Guinea,Pink whipray,Pateobatis fai,214,0.085106383,0.04144069,0.486928105,
Coral Triangle,Papua New Guinea,Requiem Shark,Unknown sp.,292,0.078431373,0.064982403,0.828525641,
Coral Triangle,Papua New Guinea,Silvertip shark,Carcharhinus albimarginatus,184,0.063829787,0.063829787,1,
Coral Triangle,Papua New Guinea,Tawny nurse shark,Nebrius ferrugineus,94,0.039215686,0.039215686,1,
Coral Triangle,Papua New Guinea,Unknown eagle ray,Unknown sp.,299,0.098039216,0.046307885,0.472340426,
Coral Triangle,Papua New Guinea,Unknown Ray,Unknown sp.,51,0.078431373,0.06806184,0.867788462,
Coral Triangle,Papua New Guinea,Unknown Shark,Unknown sp.,50,0.176470588,0.097541977,0.552737872,
Coral Triangle,Papua New Guinea,Unknown thresher shark,Alopias sp.,394,0.019607843,0.019607843,1,
Coral Triangle,Papua New Guinea,White spot guitarfish (2 spp.),Rhynchobatus spp.,219,0.021276596,0.021276596,1,
Coral Triangle,Papua New Guinea,Whitetip reef shark,Triaenodon obesus,144,0.862745098,0.213475285,0.247437263,
Coral Triangle,Philippines,Blacktip reef shark,Carcharhinus melanopterus,114,0.20754717,0.13748145,0.662410623,
Coral Triangle,Philippines,Bluespotted fantail ray,Taeniura lymma,255,0.044444444,0.0278402,0.626404494,
Coral Triangle,Philippines,Bluespotted maskray,Neotrygon kuhlii,158,0.029411765,0.029411765,1,
Coral Triangle,Philippines,Broad Cowtail ray,Pastinachus ater,246,0.018867925,0.018867925,1,
Coral Triangle,Philippines,Carcharhinus sp.,Carcharhinus sp.,390,0.011235955,0.011235955,1,
Coral Triangle,Philippines,Eagle Rays,Aetobatus sp.,296,0.029411765,0.029411765,1,
Coral Triangle,Philippines,Grey reef shark,Carcharhinus amblyrhynchos,257,0.426966292,0.426966292,1,
Coral Triangle,Philippines,Marbled ray/ blotched fantail ray,Taeniurops meyeni,207,0.011235955,0.011235955,1,
Coral Triangle,Philippines,Ocellated eagle ray,Aetobatus ocellatus,196,0.071428571,0.042481281,0.594737935,
Coral Triangle,Philippines,Pink whipray,Pateobatis fai,214,0.018867925,0.01505194,0.797752809,
Coral Triangle,Philippines,Scalloped hammerhead shark,Sphyrna lewini,193,0.02247191,0.02247191,1,
Coral Triangle,Philippines,Tawny nurse shark,Nebrius ferrugineus,94,0.06741573,0.06741573,1,
Coral Triangle,Philippines,Tiger shark,Galeocerdo cuvier,19,0.02247191,0.02247191,1,
Coral Triangle,Philippines,Unknown Manta,Mobula spp.,478,0.011235955,0.011235955,1,
Coral Triangle,Philippines,Unknown Shark,Unknown sp.,50,0.037735849,0.037735849,1,
Coral Triangle,Philippines,Whale shark,Rhincodon typus,458,0.011235955,0.011235955,1,
Coral Triangle,Philippines,Whiprays,Himantura sp.,295,0.018867925,0.018867925,1,
Coral Triangle,Philippines,Whitetip reef shark,Triaenodon obesus,144,0.483146067,0.181034713,0.374699755,
Coral Triangle,Solomon Islands,Blacktip reef shark,Carcharhinus melanopterus,114,0.9,0.573737374,0.637485971,
Coral Triangle,Solomon Islands,Grey reef shark,Carcharhinus amblyrhynchos,257,1.6,0.765656566,0.478535354,
Coral Triangle,Solomon Islands,Lemon shark,Negaprion acutidens,170,0.033333333,0.033333333,1,
Coral Triangle,Solomon Islands,Mangrove whipray,Urogymnus granulatus,100,0.015151515,0.015151515,1,
Coral Triangle,Solomon Islands,Oceania Fantail Ray,Taeniura lessoni,480,0.015151515,0.015151515,1,
Coral Triangle,Solomon Islands,Ocellated eagle ray,Aetobatus ocellatus,196,0.151515152,0.151515152,1,
Coral Triangle,Solomon Islands,Requiem Shark,Unknown sp.,292,0.1,0.081818182,0.818181818,
Coral Triangle,Solomon Islands,Tawny nurse shark,Nebrius ferrugineus,94,0.033333333,0.033333333,1,
Coral Triangle,Solomon Islands,Unknown Shark,Unknown sp.,50,0.2,0.116666667,0.583333333,
Coral Triangle,Solomon Islands,Whitespotted eagle ray,Aetobatus narinari,25,0.03030303,0.03030303,1,
Coral Triangle,Solomon Islands,Whitetip reef shark,Triaenodon obesus,144,0.533333333,0.435353535,0.816287879,
Coral Triangle,Taiwan,Blacktip reef shark,Carcharhinus melanopterus,114,0.2,0.2,1,
Coral Triangle,Taiwan,Bluespotted maskray,Neotrygon kuhlii,158,0.046153846,0.038002296,0.823383085,
Coral Triangle,Taiwan,Common Blacktip shark,Carcharhinus limbatus,22,0.080645161,0.054608295,0.677142857,
Coral Triangle,Taiwan,Eagle Rays,Aetobatus sp.,296,0.028571429,0.028571429,1,
Coral Triangle,Taiwan,Grey reef shark,Carcharhinus amblyrhynchos,257,0.057142857,0.057142857,1,
Coral Triangle,Taiwan,Japanese Wobbegong,Orectolobus japonicus,479,0.023809524,0.023809524,1,
Coral Triangle,Taiwan,Jenkin's whipray,Pateobatis jenkinsii,163,0.016129032,0.016129032,1,
Coral Triangle,Taiwan,Lemon shark,Negaprion acutidens,170,0.080645161,0.080645161,1,
Coral Triangle,Taiwan,Marbled ray/ blotched fantail ray,Taeniurops meyeni,207,0.076923077,0.039731045,0.516503588,
Coral Triangle,Taiwan,Ocellated eagle ray,Aetobatus ocellatus,196,0.114285714,0.114285714,1,
Coral Triangle,Taiwan,Pink whipray,Pateobatis fai,214,0.257142857,0.136635945,0.531362007,
Coral Triangle,Taiwan,Requiem Shark,Unknown sp.,292,0.016129032,0.016129032,1,
Coral Triangle,Taiwan,Ringed Guitarfish,Rhinobatos hynnicephalus,385,0.015384615,0.015384615,1,
Coral Triangle,Taiwan,Unknown eagle ray,Unknown sp.,299,0.028571429,0.018445927,0.645607431,
Coral Triangle,Taiwan,Unknown Ray,Unknown sp.,51,0.016129032,0.016129032,1,
Coral Triangle,Taiwan,Unknown Shark,Unknown sp.,50,0.057142857,0.057142857,1,
Coral Triangle,Taiwan,Whitetip reef shark,Triaenodon obesus,144,0.028571429,0.021748401,0.76119403,
Coral Triangle,Vanuatu,Blacktip reef shark,Carcharhinus melanopterus,114,0.269230769,0.130342633,0.48412978,
Coral Triangle,Vanuatu,Bluespotted fantail ray,Taeniura lymma,255,0.033707865,0.018293537,0.54270825,
Coral Triangle,Vanuatu,Bluespotted maskray,Neotrygon kuhlii,158,0.166666667,0.091364574,0.548187445,
Coral Triangle,Vanuatu,Broad Cowtail ray,Pastinachus ater,246,0.012820513,0.012820513,1,
Coral Triangle,Vanuatu,Common Blacktip shark,Carcharhinus limbatus,22,0.012820513,0.012157383,0.948275862,
Coral Triangle,Vanuatu,Devil ray,Mobula sp.,297,0.012820513,0.012157383,0.948275862,
Coral Triangle,Vanuatu,Eagle Rays,Aetobatus sp.,296,0.056179775,0.033101106,0.589199689,
Coral Triangle,Vanuatu,Grey reef shark,Carcharhinus amblyrhynchos,257,0.112359551,0.068138919,0.60643638,
Coral Triangle,Vanuatu,Leopard/zebra shark,Stegostoma fasciatum,202,0.012820513,0.012028234,0.938202247,
Coral Triangle,Vanuatu,Marbled ray/ blotched fantail ray,Taeniurops meyeni,207,0.012820513,0.012820513,1,
Coral Triangle,Vanuatu,Ocellated eagle ray,Aetobatus ocellatus,196,0.057471264,0.027175911,0.472860847,
Coral Triangle,Vanuatu,Unknown eagle ray,Unknown sp.,299,0.015151515,0.013069328,0.862575627,
Coral Triangle,Vanuatu,Unknown Shark,Unknown sp.,50,0.045977011,0.033324483,0.724807496,
Coral Triangle,Vanuatu,Whitetip reef shark,Triaenodon obesus,144,0.141025641,0.101484851,0.719619854,
Coral Triangle,Vietnam,Unknown Ray,Unknown sp.,51,0.029411765,0.029411765,1,
Indian Ocean,Australia-Indian Ocean,Australian bull ray,Myliobatis australis,429,1.103448276,1.103448276,1,
Indian Ocean,Australia-Indian Ocean,Australian weasel shark,Hemigaleus australiensis,120,0.148148148,0.064031085,0.432209821,
Indian Ocean,Australia-Indian Ocean,Australian/Common Blacktip Shark,Carcharhinus tilstoni/limbatus,287,0.024390244,0.024390244,1,
Indian Ocean,Australia-Indian Ocean,Banded Catshark,Atelomycterus fasciatus,278,0.019607843,0.019607843,1,
Indian Ocean,Australia-Indian Ocean,Black Stingray,Dasyatis thetidis,273,0.018867925,0.018867925,1,
Indian Ocean,Australia-Indian Ocean,Blacktip reef shark,Carcharhinus melanopterus,114,5.2,0.731897226,0.140749466,
Indian Ocean,Australia-Indian Ocean,Bluespotted fantail ray,Taeniura lymma,255,0.1,0.052345679,0.52345679,
Indian Ocean,Australia-Indian Ocean,Bluespotted maskray,Neotrygon kuhlii,158,0.2,0.073824132,0.369120662,
Indian Ocean,Australia-Indian Ocean,Broad Cowtail ray,Pastinachus ater,246,0.075,0.056170487,0.748939821,
Indian Ocean,Australia-Indian Ocean,Brown banded catshark/grey carpetshark,Chiloscyllium punctatum,234,0.129032258,0.0570588,0.442205696,
Indian Ocean,Australia-Indian Ocean,Brown stingaree,Urolophus westraliensis,441,0.021276596,0.021276596,1,
Indian Ocean,Australia-Indian Ocean,Bull shark,Carcharhinus leucas,150,0.013888889,0.013888889,1,
Indian Ocean,Australia-Indian Ocean,Carcharhinus sp.,Carcharhinus sp.,390,0.133333333,0.05997811,0.449835824,
Indian Ocean,Australia-Indian Ocean,Coates shark,Carcharhinus coatesi,412,0.368421053,0.120220552,0.326312927,
Indian Ocean,Australia-Indian Ocean,Common Blacktip shark,Carcharhinus limbatus,22,0.159090909,0.052638818,0.330872572,
Indian Ocean,Australia-Indian Ocean,Deepwater sicklefin hound shark,Hemitriakis abdita,439,0.054054054,0.040184922,0.743421053,
Indian Ocean,Australia-Indian Ocean,Eagle Rays,Aetobatus sp.,296,0.275,0.124074074,0.451178451,
Indian Ocean,Australia-Indian Ocean,Flapnose ray,Rhinoptera javanica,435,0.619047619,0.316373125,0.511064278,
Indian Ocean,Australia-Indian Ocean,Fossil Shark,Hemipristis elongata,271,0.081632653,0.028905457,0.354091847,
Indian Ocean,Australia-Indian Ocean,Giant shovelnose ray,Glaucostegus typus,227,0.090909091,0.054614865,0.600763512,
Indian Ocean,Australia-Indian Ocean,Great hammerhead shark,Sphyrna mokarran,21,0.153846154,0.051449397,0.334421081,
Indian Ocean,Australia-Indian Ocean,Grey reef shark,Carcharhinus amblyrhynchos,257,3.09375,0.513732883,0.166055073,
Indian Ocean,Australia-Indian Ocean,Hound shark,Hemitriakis sp.,438,0.033333333,0.033333333,1,
Indian Ocean,Australia-Indian Ocean,Japanese devilray,Mobula japanica,425,0.090909091,0.090909091,1,
Indian Ocean,Australia-Indian Ocean,Jenkin's whipray,Pateobatis jenkinsii,163,0.083333333,0.036677711,0.440132536,
Indian Ocean,Australia-Indian Ocean,Lemon shark,Negaprion acutidens,170,0.111111111,0.0455401,0.409860901,
Indian Ocean,Australia-Indian Ocean,Leopard Whipray,Himantura leoparda,267,0.032258065,0.028949545,0.897435897,
Indian Ocean,Australia-Indian Ocean,Leopard/zebra shark,Stegostoma fasciatum,202,0.179487179,0.058884416,0.328070317,
Indian Ocean,Australia-Indian Ocean,Longcomb sawfish,Pristis zijsron,433,0.01369863,0.01369863,1,
Indian Ocean,Australia-Indian Ocean,Mangrove whipray,Urogymnus granulatus,100,0.1,0.042324873,0.42324873,
Indian Ocean,Australia-Indian Ocean,Marbled Catshark,Atelomycterus macleayi,272,0.041666667,0.041666667,1,
Indian Ocean,Australia-Indian Ocean,Marbled ray/ blotched fantail ray,Taeniurops meyeni,207,0.5,0.092089693,0.184179387,
Indian Ocean,Australia-Indian Ocean,Milk shark,Rhizoprionodon acutus,415,0.105263158,0.040526679,0.38500345,
Indian Ocean,Australia-Indian Ocean,Nervous shark,Carcharhinus cautus,410,0.173076923,0.099196689,0.573136428,
Indian Ocean,Australia-Indian Ocean,Oceanic Manta,Mobula birostris,340,0.1,0.05737526,0.573752603,
Indian Ocean,Australia-Indian Ocean,Oceanic white tip,Carcharhinus longimanus,414,0.01754386,0.01754386,1,
Indian Ocean,Australia-Indian Ocean,Ocellated eagle ray,Aetobatus ocellatus,196,0.034482759,0.034482759,1,
Indian Ocean,Australia-Indian Ocean,Ornate Eagle Ray,Aetomylaeus vespertilio,351,0.018867925,0.01737047,0.920634921,
Indian Ocean,Australia-Indian Ocean,Ornate wobbegong,Orectolobus ornatus,432,0.2,0.114814815,0.574074074,
Indian Ocean,Australia-Indian Ocean,Pigeye shark,Carcharhinus amboinensis,132,0.105263158,0.057246187,0.543838778,
Indian Ocean,Australia-Indian Ocean,Pink whipray,Pateobatis fai,214,0.37254902,0.063430749,0.170261483,
Indian Ocean,Australia-Indian Ocean,Plain maskray,Neotrygon annotata,418,0.021276596,0.021276596,1,
Indian Ocean,Australia-Indian Ocean,Port Jackson shark,Heterodontus portusjacksoni,420,0.222222222,0.138888889,0.625,
Indian Ocean,Australia-Indian Ocean,Requiem Shark,Unknown sp.,292,0.25,0.116051338,0.464205354,
Indian Ocean,Australia-Indian Ocean,Reticulate whipray/ honeycomb stingray,Himantura uarnak,235,0.050632911,0.03493184,0.689903846,
Indian Ocean,Australia-Indian Ocean,Sandbar shark,Carcharhinus plumbeus,244,0.2,0.05574276,0.278713798,
Indian Ocean,Australia-Indian Ocean,Scalloped hammerhead shark,Sphyrna lewini,193,0.024390244,0.024390244,1,
Indian Ocean,Australia-Indian Ocean,Shark ray/ bowmouth guitarfish,Rhina ancylostoma,224,0.058823529,0.03626108,0.616438356,
Indian Ocean,Australia-Indian Ocean,Short-tailed stingray,Bathytoshia brevicaudata,417,0.035714286,0.035714286,1,
Indian Ocean,Australia-Indian Ocean,Sicklefin hound shark,Hemitriakis falcata,440,0.066666667,0.034445007,0.516675099,
Indian Ocean,Australia-Indian Ocean,Silky shark,Carcharhinus falciformis,413,0.025,0.025,1,
Indian Ocean,Australia-Indian Ocean,Silvertip shark,Carcharhinus albimarginatus,184,0.166666667,0.100925926,0.605555556,
Indian Ocean,Australia-Indian Ocean,Sliteye shark,Loxodon macrorhinus,155,0.238095238,0.064421073,0.270568506,
Indian Ocean,Australia-Indian Ocean,Smooth hammerhead,Sphyrna zygaena,436,0.034482759,0.034482759,1,
Indian Ocean,Australia-Indian Ocean,Southern fiddler ray,Trygonorrhina fasciata,434,0.071428571,0.052380952,0.733333333,
Indian Ocean,Australia-Indian Ocean,Speckled catshark,Hemiscyllium trispeculare,419,0.1,0.036076393,0.360763932,
Indian Ocean,Australia-Indian Ocean,Spottail shark,Carcharhinus sorrah,206,0.0078125,0.0078125,1,
Indian Ocean,Australia-Indian Ocean,Striped stingaree,Trygonoptera Ovalis,442,0.4,0.176477833,0.441194581,
Indian Ocean,Australia-Indian Ocean,Tasselled wobbegong,Eucrossorhinus dasypogon,430,0.025,0.019913647,0.796545872,
Indian Ocean,Australia-Indian Ocean,Tawny nurse shark,Nebrius ferrugineus,94,0.454545455,0.085834622,0.188836168,
Indian Ocean,Australia-Indian Ocean,Tiger shark,Galeocerdo cuvier,19,0.25,0.073467099,0.293868398,
Indian Ocean,Australia-Indian Ocean,Unknown eagle ray,Unknown sp.,299,0.125,0.125,1,
Indian Ocean,Australia-Indian Ocean,Unknown Guitarfish,Rhynchobatus sp.,330,0.196078431,0.152387042,0.777173913,
Indian Ocean,Australia-Indian Ocean,Unknown maskray,Neotrygon sp.,411,0.153846154,0.088356881,0.574319728,
Indian Ocean,Australia-Indian Ocean,Unknown Ray,Unknown sp.,51,0.078431373,0.060954817,0.777173913,
